INCIDENT INFO,Longitude,Latitude,DewPoint,RelativeHumidity,WindDirection,WindSpeed,Visibility,Pressure,Weather,cluster_label
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.019786,51.0487425,-9.5,89,7,5,3.6,89.06, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0180281,51.04912782,-17,57,35,14,24.1,90.44,Mainly Clear ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,3.3,38,26,18,24.1,89.22,Mostly Cloudy ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,-3.5,93,2,13,1.6,89.69, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,-3.5,93,2,13,1.6,89.69, ,5
Westbound Memorial Drive and Deerfoot Trail SE,-114.0194343,51.04885988,-3.5,93,2,13,1.6,89.69, ,5
