INCIDENT INFO,Longitude,Latitude,DewPoint,RelativeHumidity,WindDirection,WindSpeed,Visibility,Pressure,Weather,cluster_label
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-16.5,69,16,32,16.1,89.53, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-16.5,69,16,32,16.1,89.53, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-16.5,69,16,32,16.1,89.53, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0348798,50.99295286,-6.3,92,9,9,4,88.79, ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
Northbound Deerfoot Trail at Glenmore Trail SE,-114.0391731,50.99415668,-24.9,77,20,7,8.1,89.55,Ice Crystals ,1
58 Avenue and 5 Street SW,-114.0761974,51.00137132,11.4,45,12,13,48.3,89.25,26,1
58 Avenue and 5 Street SW,-114.0761974,51.00137132,11.4,45,12,13,48.3,89.25,26,1
58 Avenue and 5 Street SW,-114.0761974,51.00137132,11.4,45,12,13,48.3,89.25,26,1
58 Avenue and 5 Street SW,-114.0763583,51.00140466,10.4,68,14,6,64.4,89.3,Mainly Clear ,1
58 Avenue and 5 Street SW,-114.0763583,51.00140466,10.4,68,14,6,64.4,89.3,Mainly Clear ,1
58 Avenue and 5 Street SW,-114.0763583,51.00140466,10.4,68,14,6,64.4,89.3,Mainly Clear ,1
58 Avenue and 5 Street SW,-114.0761974,51.00137132,12.5,80,23,13,16.1,87.6,Rain Showers ,1
58 Avenue and 5 Street SW,-114.0761974,51.00137132,12.5,80,23,13,16.1,87.6,Rain Showers ,1
58 Avenue and 5 Street SW,-114.0761974,51.00137132,12.5,80,23,13,16.1,87.6,Rain Showers ,1
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,8.6,62,23,8,24.1,89.21,Mainly Clear ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,8.6,62,23,8,24.1,89.21,Mainly Clear ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,8.6,62,23,8,24.1,89.21,Mainly Clear ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0721311,50.92231031,-4.6,91,35,12,4.8,89.41, ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0721311,50.92231031,-4.6,91,35,12,4.8,89.41, ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0721311,50.92231031,-4.6,91,35,12,4.8,89.41, ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,4.1,64,31,6,64.4,88.78,Cloudy ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,4.1,64,31,6,64.4,88.78,Cloudy ,3
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,4.1,64,31,6,64.4,88.78,Cloudy ,3
Eastbound Anderson Road approaching Deerfoot Trail SE,-114.0255924,50.95156889,10.2,67,35,22,64.4,89.15,Mainly Clear ,3
Westbound 17 Avenue at 40 Street SE,-113.975772,51.03795479,13.7,56,35,34,24.1,88.77,26,4
Harvest Hills Boulevard and Country Village Way NW,-114.0696891,51.1565799,13.7,56,35,34,24.1,88.77,26,0
Crowfoot Ri and Arbour Lake Road NW,-114.2093871,51.12653211,1.1,17,28,20,48.3,88.64,27,2
14 Avenue and 19 Street NW,-114.1063472,51.06516307,4.1,22,27,19,48.3,88.66,27,1
14 Avenue and 19 Street NW,-114.1063472,51.06516307,4.1,22,27,19,48.3,88.66,27,1
14 Avenue and 19 Street NW,-114.1063472,51.06516307,0.9,67,14,19,9.7,89.26,Rain Showers ,1
14 Avenue and 19 Street NW,-114.1063472,51.06516307,0.9,67,14,19,9.7,89.26,Rain Showers ,1
Evansborough Road and Evansborough Way NW,-114.1252058,51.1826303,6,26,28,22,48.3,88.69,26,2
Woodfield Road and 130 Avenue SW,-114.1323258,50.93613481,6.8,28,28,22,48.3,88.73,27,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,15.7,59,14,17,16.1,88.82,29,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-23.1,67,36,27,2.4,90.35, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.121032,51.00107179,-24.4,73,1,18,2.8,90.37, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187344,51.00088051,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1187005,51.00092342,-12.9,84,3,16,3.2,88.62, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1159922,50.99963197,-0.8,89,36,27,14.5,87.43,Rain Showers ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1248083,51.00113452,-21.8,80,19,13,32.2,88.48,Mostly Cloudy ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1165737,50.99986468,-6.4,91,36,17,4.8,88.21, ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1126999,50.99900788,-16.6,38,17,10,64.4,89.72,Clear ,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.1109121,50.9987666,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
Eastbound Glenmore Trail and Crowchild Trail SW,-114.113508,50.99929091,9.5,40,9,3,64.4,88.37,25,1
